tool,specie,sequencing_id,maf,depth,batch,precision,recall,f1score
Confindr,salmonella_enterica,SRR27136088,0.02,220,5,0.2867132867132867,0.9111111111111111,0.4361702127659574
Confindr,salmonella_enterica,SRR27136088,0.02,220,6,0.2827586206896552,0.9111111111111111,0.43157894736842106
Confindr,salmonella_enterica,SRR27136088,0.02,220,7,0.29285714285714287,0.9111111111111111,0.4432432432432433
Confindr,salmonella_enterica,SRR27136088,0.02,220,8,0.2971014492753623,0.9111111111111111,0.44808743169398907
Confindr,salmonella_enterica,SRR27136088,0.02,220,9,0.3037037037037037,0.9111111111111111,0.45555555555555555
Confindr,salmonella_enterica,SRR27755678,0.02,220,10,0.37272727272727274,0.9111111111111111,0.5290322580645161
Confindr,salmonella_enterica,SRR27755678,0.02,220,1,0.27835051546391754,0.6,0.38028169014084506
Confindr,salmonella_enterica,SRR27755678,0.02,220,2,0.34951456310679613,0.8,0.48648648648648646
Confindr,salmonella_enterica,SRR27755678,0.02,220,3,0.37735849056603776,0.8888888888888888,0.5298013245033113
Confindr,salmonella_enterica,SRR27755678,0.02,220,4,0.38317757009345793,0.9111111111111111,0.5394736842105263
Confindr,salmonella_enterica,SRR27755678,0.02,220,5,0.39622641509433965,0.9333333333333333,0.5562913907284769
Confindr,salmonella_enterica,SRR27755678,0.02,220,6,0.3853211009174312,0.9333333333333333,0.5454545454545454
Confindr,salmonella_enterica,SRR27755678,0.02,220,7,0.3783783783783784,0.9333333333333333,0.5384615384615385
Confindr,salmonella_enterica,SRR27755678,0.02,220,8,0.37168141592920356,0.9333333333333333,0.5316455696202532
Confindr,salmonella_enterica,SRR27755678,0.02,220,9,0.36936936936936937,0.9111111111111111,0.5256410256410255
Confindr,salmonella_enterica,SRR28399428,0.02,220,10,0.2808219178082192,0.9111111111111111,0.4293193717277487
Confindr,salmonella_enterica,SRR28399428,0.02,220,1,0.07317073170731707,0.2,0.10714285714285712
Confindr,salmonella_enterica,SRR28399428,0.02,220,2,0.1678832116788321,0.5111111111111111,0.25274725274725274
Confindr,salmonella_enterica,SRR28399428,0.02,220,3,0.24183006535947713,0.8222222222222222,0.3737373737373737
Confindr,salmonella_enterica,SRR28399428,0.02,220,4,0.25477707006369427,0.8888888888888888,0.39603960396039606
Confindr,salmonella_enterica,SRR28399428,0.02,220,5,0.25949367088607594,0.9111111111111111,0.4039408866995074
Confindr,salmonella_enterica,SRR28399428,0.02,220,6,0.25949367088607594,0.9111111111111111,0.4039408866995074
Confindr,salmonella_enterica,SRR28399428,0.02,220,7,0.2662337662337662,0.9111111111111111,0.41206030150753764
Confindr,salmonella_enterica,SRR28399428,0.02,220,8,0.2751677852348993,0.9111111111111111,0.42268041237113396
Confindr,salmonella_enterica,SRR28399428,0.02,220,9,0.2808219178082192,0.9111111111111111,0.4293193717277487
Confindr,ecoli,ERR12533301,0.02,220,10,0.2773722627737226,0.926829268292683,0.4269662921348315
Confindr,ecoli,ERR12533301,0.02,220,1,0.11564625850340136,0.4146341463414634,0.18085106382978725
Confindr,ecoli,ERR12533301,0.02,220,2,0.2215568862275449,0.9024390243902439,0.3557692307692308
Confindr,ecoli,ERR12533301,0.02,220,3,0.2356687898089172,0.9024390243902439,0.37373737373737376
Confindr,ecoli,ERR12533301,0.02,220,4,0.2375,0.926829268292683,0.3781094527363184
Confindr,ecoli,ERR12533301,0.02,220,5,0.2389937106918239,0.926829268292683,0.38
Confindr,ecoli,ERR12533301,0.02,220,6,0.2375,0.926829268292683,0.3781094527363184
Confindr,ecoli,ERR12533301,0.02,220,7,0.25333333333333335,0.926829268292683,0.3979057591623037
Confindr,ecoli,ERR12533301,0.02,220,8,0.2602739726027397,0.926829268292683,0.4064171122994652
Confindr,ecoli,ERR12533301,0.02,220,9,0.2714285714285714,0.926829268292683,0.4198895027624309
Confindr,ecoli,SRR25689478,0.02,220,10,0.34579439252336447,0.9024390243902439,0.5
Confindr,ecoli,SRR25689478,0.02,220,1,0.02702702702702703,0.04878048780487805,0.034782608695652174
Confindr,ecoli,SRR25689478,0.02,220,2,0.11956521739130435,0.2682926829268293,0.16541353383458648
Confindr,ecoli,SRR25689478,0.02,220,3,0.24324324324324326,0.6585365853658537,0.35526315789473684
Confindr,ecoli,SRR25689478,0.02,220,4,0.2782608695652174,0.7804878048780488,0.4102564102564103
Confindr,ecoli,SRR25689478,0.02,220,5,0.3,0.8780487804878049,0.44720496894409945
Confindr,ecoli,SRR25689478,0.02,220,6,0.31896551724137934,0.9024390243902439,0.4713375796178344
Confindr,ecoli,SRR25689478,0.02,220,7,0.34579439252336447,0.9024390243902439,0.5
Confindr,ecoli,SRR25689478,0.02,220,8,0.33035714285714285,0.9024390243902439,0.4836601307189542
Confindr,ecoli,SRR25689478,0.02,220,9,0.3274336283185841,0.9024390243902439,0.48051948051948057
Confindr,ecoli,SRR26036455,0.02,220,10,0.37254901960784315,0.926829268292683,0.5314685314685316
Confindr,ecoli,SRR26036455,0.02,220,1,0.017241379310344827,0.024390243902439025,0.020202020202020204
Confindr,ecoli,SRR26036455,0.02,220,2,0.13636363636363635,0.21951219512195122,0.16822429906542055
Confindr,ecoli,SRR26036455,0.02,220,3,0.32098765432098764,0.6341463414634146,0.42622950819672134
Confindr,ecoli,SRR26036455,0.02,220,4,0.35714285714285715,0.7317073170731707,0.48000000000000004
Confindr,ecoli,SRR26036455,0.02,220,5,0.391304347826087,0.8780487804878049,0.5413533834586466
Confindr,ecoli,SRR26036455,0.02,220,6,0.3894736842105263,0.9024390243902439,0.5441176470588235
Confindr,ecoli,SRR26036455,0.02,220,7,0.37755102040816324,0.9024390243902439,0.5323741007194245
Confindr,ecoli,SRR26036455,0.02,220,8,0.37373737373737376,0.9024390243902439,0.5285714285714286
Confindr,ecoli,SRR26036455,0.02,220,9,0.38,0.926829268292683,0.5390070921985816
Confindr,staph_aureus,ERR8958843,0.02,120,10,0.5,0.9,0.6428571428571429
Confindr,staph_aureus,ERR8958843,0.03,120,1,0.05405405405405406,0.05,0.05194805194805195
Confindr,staph_aureus,ERR8958843,0.03,120,2,0.15,0.15,0.15
Confindr,staph_aureus,ERR8958843,0.03,120,4,0.30612244897959184,0.375,0.33707865168539325
Confindr,staph_aureus,ERR8958843,0.03,120,6,0.5074626865671642,0.85,0.6355140186915889
Confindr,staph_aureus,ERR8958843,0.03,120,8,0.5217391304347826,0.9,0.6605504587155964
Confindr,staph_aureus,SRR28370694,0.03,120,10,0.631578947368421,0.9,0.7422680412371133
Confindr,staph_aureus,SRR28370694,0.03,120,2,0.5,0.4,0.4444444444444445
Confindr,staph_aureus,SRR28370694,0.03,120,5,0.6666666666666666,0.75,0.7058823529411765
Confindr,staph_aureus,SRR28370694,0.03,120,3,0.5833333333333334,0.525,0.5526315789473685
Confindr,staph_aureus,SRR28370694,0.03,120,7,0.6875,0.825,0.75
Confindr,campylobacter_jejuni,SRR27638397,0.03,120,10,0.7416267942583732,0.8072916666666666,0.7730673316708228
Confindr,campylobacter_jejuni,SRR27638397,0.03,120,1,0.09090909090909091,0.03125,0.046511627906976744
Confindr,campylobacter_jejuni,SRR27638397,0.03,120,3,0.5912408759124088,0.421875,0.49240121580547114
Confindr,campylobacter_jejuni,SRR27638397,0.03,120,5,0.6956521739130435,0.6666666666666666,0.6808510638297872
Confindr,campylobacter_jejuni,SRR27638397,0.03,120,7,0.7268292682926829,0.7760416666666666,0.7506297229219142
Confindr,campylobacter_jejuni,SRR27638397,0.03,120,9,0.7451923076923077,0.8072916666666666,0.7749999999999999
Confindr,campylobacter_jejuni,SRR27710526,0.03,120,1,0.06666666666666667,0.036458333333333336,0.04713804713804714
Confindr,campylobacter_jejuni,SRR27710526,0.03,120,3,0.4506172839506173,0.3802083333333333,0.4124293785310735
Confindr,campylobacter_jejuni,SRR27710526,0.03,120,4,0.48554913294797686,0.4375,0.4602739726027397
Confindr,campylobacter_jejuni,SRR27710526,0.03,120,6,0.5833333333333334,0.65625,0.6176470588235293
Confindr,campylobacter_jejuni,SRR27710526,0.03,120,8,0.6320346320346321,0.7604166666666666,0.6903073286052009
Confindr,staph_aureus,ERR8958843,0.03,120,3,0.2826086956521739,0.325,0.3023255813953488
Confindr,staph_aureus,SRR28370694,0.03,120,8,0.6851851851851852,0.925,0.7872340425531915
Confindr,ecoli,ERR12533301,0.03,120,7,0.3486238532110092,0.926829268292683,0.5066666666666667
Confindr,staph_aureus,ERR8958843,0.03,120,5,0.49206349206349204,0.775,0.6019417475728155
Confindr,staph_aureus,ERR8958843,0.03,120,7,0.5217391304347826,0.9,0.6605504587155964
Confindr,staph_aureus,ERR8958843,0.03,120,9,0.5294117647058824,0.9,0.6666666666666667
Confindr,staph_aureus,SRR28370694,0.03,120,1,0.4444444444444444,0.2,0.2758620689655173
Confindr,staph_aureus,SRR28370694,0.03,120,4,0.6666666666666666,0.7,0.6829268292682926
Confindr,staph_aureus,SRR28370694,0.03,120,6,0.6595744680851063,0.775,0.7126436781609196
Confindr,staph_aureus,SRR28370694,0.03,120,9,0.6428571428571429,0.9,0.75
Confindr,campylobacter_jejuni,SRR27638397,0.03,120,2,0.3695652173913043,0.17708333333333334,0.23943661971830985
Confindr,campylobacter_jejuni,SRR27638397,0.03,120,4,0.6742857142857143,0.6145833333333334,0.6430517711171663
Confindr,campylobacter_jejuni,SRR27638397,0.03,120,6,0.7112299465240641,0.6927083333333334,0.7018469656992085
Confindr,campylobacter_jejuni,SRR27638397,0.03,120,8,0.7425742574257426,0.78125,0.7614213197969543
Confindr,campylobacter_jejuni,SRR27710526,0.03,120,10,0.6483050847457628,0.796875,0.7149532710280375
Confindr,campylobacter_jejuni,SRR27710526,0.03,120,2,0.23770491803278687,0.15104166666666666,0.1847133757961783
Confindr,campylobacter_jejuni,SRR27710526,0.03,120,5,0.5435897435897435,0.5520833333333334,0.5478036175710594
Confindr,campylobacter_jejuni,SRR27710526,0.03,120,7,0.6108597285067874,0.703125,0.6537530266343826
Confindr,campylobacter_jejuni,SRR27710526,0.03,120,9,0.6422413793103449,0.7760416666666666,0.7028301886792453
Confindr,ecoli,ERR12533301,0.03,120,10,0.3619047619047619,0.926829268292683,0.5205479452054795
Confindr,ecoli,ERR12533301,0.03,120,1,0.12745098039215685,0.3170731707317073,0.1818181818181818
Confindr,ecoli,ERR12533301,0.03,120,2,0.23636363636363636,0.6341463414634146,0.34437086092715236
Confindr,ecoli,ERR12533301,0.03,120,3,0.2905982905982906,0.8292682926829268,0.4303797468354431
Confindr,ecoli,ERR12533301,0.03,120,4,0.32456140350877194,0.9024390243902439,0.4774193548387097
Confindr,ecoli,ERR12533301,0.03,120,5,0.33035714285714285,0.9024390243902439,0.4836601307189542
Confindr,ecoli,ERR12533301,0.03,120,6,0.3333333333333333,0.926829268292683,0.49032258064516127
Confindr,ecoli,ERR12533301,0.03,120,8,0.35185185185185186,0.926829268292683,0.5100671140939598
Confindr,ecoli,ERR12533301,0.03,120,9,0.35185185185185186,0.926829268292683,0.5100671140939598
Confindr,ecoli,SRR25689478,0.03,120,10,0.4186046511627907,0.8780487804878049,0.5669291338582677
Confindr,ecoli,SRR25689478,0.03,120,1,0.0,0.0,0.0
Confindr,ecoli,SRR25689478,0.03,120,2,0.09259259259259259,0.12195121951219512,0.10526315789473684
Confindr,ecoli,SRR25689478,0.03,120,3,0.203125,0.3170731707317073,0.2476190476190476
Confindr,ecoli,SRR25689478,0.03,120,4,0.28205128205128205,0.5365853658536586,0.3697478991596639
Confindr,ecoli,SRR25689478,0.03,120,5,0.3125,0.6097560975609756,0.4132231404958678
Confindr,ecoli,SRR25689478,0.03,120,6,0.367816091954023,0.7804878048780488,0.5
Confindr,ecoli,SRR25689478,0.03,120,7,0.3707865168539326,0.8048780487804879,0.5076923076923078
Confindr,ecoli,SRR25689478,0.03,120,8,0.38636363636363635,0.8292682926829268,0.5271317829457364
Confindr,ecoli,SRR26036455,0.03,120,10,0.578125,0.9024390243902439,0.7047619047619048
Confindr,klebsiella_pneumoniae,ERR8958737,0.03,120,10,0.375,1.0,0.5454545454545454
Confindr,klebsiella_pneumoniae,ERR8958737,0.03,120,1,0.09090909090909091,0.2,0.12500000000000003
Confindr,klebsiella_pneumoniae,ERR8958737,0.03,120,2,0.09375,0.2,0.12765957446808512
Confindr,klebsiella_pneumoniae,ERR8958737,0.03,120,3,0.2894736842105263,0.7333333333333333,0.4150943396226416
Confindr,klebsiella_pneumoniae,ERR8958737,0.03,120,4,0.3170731707317073,0.8666666666666667,0.4642857142857143
Confindr,klebsiella_pneumoniae,ERR8958737,0.03,120,5,0.3333333333333333,0.9333333333333333,0.4912280701754386
Confindr,klebsiella_pneumoniae,ERR8958737,0.03,120,6,0.35714285714285715,1.0,0.5263157894736842
Confindr,klebsiella_pneumoniae,ERR8958737,0.03,120,7,0.36585365853658536,1.0,0.5357142857142857
Confindr,klebsiella_pneumoniae,ERR8958737,0.03,120,8,0.375,1.0,0.5454545454545454
Confindr,klebsiella_pneumoniae,ERR8958737,0.03,120,9,0.375,1.0,0.5454545454545454
Confindr,klebsiella_pneumoniae,SRR27348733,0.03,120,10,0.5769230769230769,1.0,0.7317073170731707
Confindr,klebsiella_pneumoniae,SRR27348733,0.03,120,1,0.09090909090909091,0.06666666666666667,0.07692307692307691
Confindr,klebsiella_pneumoniae,SRR27348733,0.03,120,2,0.08333333333333333,0.06666666666666667,0.07407407407407407
Confindr,klebsiella_pneumoniae,SRR27348733,0.03,120,3,0.21428571428571427,0.2,0.20689655172413796
Confindr,klebsiella_pneumoniae,SRR27348733,0.03,120,4,0.35294117647058826,0.4,0.37500000000000006
Confindr,klebsiella_pneumoniae,SRR27348733,0.03,120,5,0.42105263157894735,0.5333333333333333,0.47058823529411764
Confindr,klebsiella_pneumoniae,SRR27348733,0.03,120,6,0.625,1.0,0.7692307692307693
Confindr,klebsiella_pneumoniae,SRR27348733,0.03,120,7,0.6,1.0,0.7499999999999999
Confindr,klebsiella_pneumoniae,SRR27348733,0.03,120,8,0.6,1.0,0.7499999999999999
Confindr,klebsiella_pneumoniae,SRR27348733,0.03,120,9,0.6,1.0,0.7499999999999999
Confindr,salmonella_enterica,SRR27136088,0.03,120,10,0.36607142857142855,0.9111111111111111,0.5222929936305732
Confindr,salmonella_enterica,SRR27136088,0.03,120,1,0.027777777777777776,0.044444444444444446,0.03418803418803419
Confindr,salmonella_enterica,SRR27136088,0.03,120,2,0.1839080459770115,0.35555555555555557,0.24242424242424243
Confindr,salmonella_enterica,SRR27136088,0.03,120,3,0.24742268041237114,0.5333333333333333,0.3380281690140845
Confindr,salmonella_enterica,SRR27136088,0.03,120,4,0.2912621359223301,0.6666666666666666,0.4054054054054054
Confindr,salmonella_enterica,SRR27136088,0.03,120,5,0.34234234234234234,0.8444444444444444,0.4871794871794872
Confindr,salmonella_enterica,SRR27136088,0.03,120,6,0.3508771929824561,0.8888888888888888,0.5031446540880503
Confindr,ecoli,SRR25689478,0.03,120,9,0.39325842696629215,0.8536585365853658,0.5384615384615385
Confindr,salmonella_enterica,SRR27136088,0.03,120,7,0.35714285714285715,0.8888888888888888,0.5095541401273885
Confindr,salmonella_enterica,SRR27136088,0.03,120,8,0.36607142857142855,0.9111111111111111,0.5222929936305732
Confindr,salmonella_enterica,SRR27136088,0.03,120,9,0.3761467889908257,0.9111111111111111,0.5324675324675324
Confindr,salmonella_enterica,SRR27755678,0.03,120,10,0.4936708860759494,0.8666666666666667,0.6290322580645162
Confindr,salmonella_enterica,SRR27755678,0.03,120,1,0.09375,0.06666666666666667,0.07792207792207793
Confindr,salmonella_enterica,SRR27755678,0.03,120,2,0.5192307692307693,0.6,0.5567010309278351
Confindr,salmonella_enterica,SRR27755678,0.03,120,3,0.5818181818181818,0.7111111111111111,0.64
Confindr,salmonella_enterica,SRR27755678,0.03,120,4,0.576271186440678,0.7555555555555555,0.6538461538461539
Confindr,salmonella_enterica,SRR27755678,0.03,120,5,0.5873015873015873,0.8222222222222222,0.6851851851851852
Confindr,ecoli,SRR26036455,0.03,120,1,0.0,0.0,0.0
Confindr,salmonella_enterica,SRR27755678,0.03,120,6,0.5616438356164384,0.9111111111111111,0.6949152542372882
Confindr,salmonella_enterica,SRR27755678,0.03,120,7,0.5857142857142857,0.9111111111111111,0.7130434782608697
Confindr,salmonella_enterica,SRR27755678,0.03,120,8,0.5540540540540541,0.9111111111111111,0.6890756302521008
Confindr,salmonella_enterica,SRR27755678,0.03,120,9,0.5333333333333333,0.8888888888888888,0.6666666666666667
Confindr,salmonella_enterica,SRR28399428,0.03,120,10,0.36607142857142855,0.9111111111111111,0.5222929936305732
Confindr,salmonella_enterica,SRR28399428,0.03,120,1,0.013157894736842105,0.022222222222222223,0.016528925619834708
Confindr,salmonella_enterica,SRR28399428,0.03,120,2,0.10256410256410256,0.17777777777777778,0.13008130081300812
Confindr,salmonella_enterica,SRR28399428,0.03,120,3,0.23255813953488372,0.4444444444444444,0.3053435114503817
Confindr,salmonella_enterica,SRR28399428,0.03,120,4,0.3125,0.6666666666666666,0.425531914893617
Confindr,salmonella_enterica,SRR28399428,0.03,120,5,0.34951456310679613,0.8,0.48648648648648646
Confindr,salmonella_enterica,SRR28399428,0.03,120,6,0.3584905660377358,0.8444444444444444,0.5033112582781456
Confindr,salmonella_enterica,SRR28399428,0.03,120,7,0.3611111111111111,0.8666666666666667,0.5098039215686274
Confindr,salmonella_enterica,SRR28399428,0.03,120,8,0.36936936936936937,0.9111111111111111,0.5256410256410255
Confindr,salmonella_enterica,SRR28399428,0.03,120,9,0.36936936936936937,0.9111111111111111,0.5256410256410255
Confindr,staph_aureus,ERR8958843,0.03,170,10,0.6206896551724138,0.9,0.7346938775510204
Confindr,staph_aureus,ERR8958843,0.03,170,1,0.08,0.05,0.061538461538461535
Confindr,staph_aureus,ERR8958843,0.03,170,2,0.11538461538461539,0.075,0.09090909090909093
Confindr,staph_aureus,ERR8958843,0.03,170,3,0.39473684210526316,0.375,0.3846153846153846
Confindr,staph_aureus,ERR8958843,0.03,170,4,0.39473684210526316,0.375,0.3846153846153846
Confindr,staph_aureus,ERR8958843,0.03,170,5,0.5892857142857143,0.825,0.6875000000000001
Confindr,staph_aureus,ERR8958843,0.03,170,6,0.603448275862069,0.875,0.7142857142857142
Confindr,staph_aureus,ERR8958843,0.03,170,7,0.6140350877192983,0.875,0.7216494845360825
Confindr,staph_aureus,ERR8958843,0.03,170,8,0.6140350877192983,0.875,0.7216494845360825
Confindr,staph_aureus,ERR8958843,0.03,170,9,0.6206896551724138,0.9,0.7346938775510204
Confindr,staph_aureus,SRR28370694,0.03,170,10,0.8181818181818182,0.9,0.8571428571428572
Confindr,staph_aureus,SRR28370694,0.03,170,1,0.7857142857142857,0.275,0.40740740740740744
Confindr,staph_aureus,SRR28370694,0.03,170,2,0.8125,0.325,0.46428571428571436
Confindr,staph_aureus,SRR28370694,0.03,170,3,0.8695652173913043,0.5,0.634920634920635
Confindr,staph_aureus,SRR28370694,0.03,170,4,0.875,0.7,0.7777777777777777
Confindr,staph_aureus,SRR28370694,0.03,170,5,0.8571428571428571,0.75,0.7999999999999999
Confindr,staph_aureus,SRR28370694,0.03,170,6,0.8717948717948718,0.85,0.8607594936708861
Confindr,staph_aureus,SRR28370694,0.03,170,7,0.8461538461538461,0.825,0.8354430379746836
Confindr,staph_aureus,SRR28370694,0.03,170,8,0.85,0.85,0.85
Confindr,staph_aureus,SRR28370694,0.03,170,9,0.813953488372093,0.875,0.8433734939759036
Confindr,campylobacter_jejuni,SRR27638397,0.03,170,10,0.7560975609756098,0.8072916666666666,0.7808564231738034
Confindr,campylobacter_jejuni,SRR27638397,0.03,170,1,0.1,0.03125,0.047619047619047616
Confindr,campylobacter_jejuni,SRR27638397,0.03,170,2,0.34146341463414637,0.14583333333333334,0.20437956204379565
Confindr,campylobacter_jejuni,SRR27638397,0.03,170,3,0.5826771653543307,0.3854166666666667,0.4639498432601881
Confindr,campylobacter_jejuni,SRR27638397,0.03,170,4,0.6645161290322581,0.5364583333333334,0.5936599423631124
Confindr,campylobacter_jejuni,SRR27638397,0.03,170,5,0.7315789473684211,0.7239583333333334,0.7277486910994766
Confindr,campylobacter_jejuni,SRR27638397,0.03,170,6,0.7474747474747475,0.7708333333333334,0.758974358974359
Confindr,campylobacter_jejuni,SRR27638397,0.03,170,7,0.7560975609756098,0.8072916666666666,0.7808564231738034
Confindr,campylobacter_jejuni,SRR27638397,0.03,170,8,0.7560975609756098,0.8072916666666666,0.7808564231738034
Confindr,campylobacter_jejuni,SRR27638397,0.03,170,9,0.7560975609756098,0.8072916666666666,0.7808564231738034
Confindr,campylobacter_jejuni,SRR27710526,0.03,170,10,0.6652360515021459,0.8072916666666666,0.7294117647058824
Confindr,campylobacter_jejuni,SRR27710526,0.03,170,1,0.06818181818181818,0.03125,0.04285714285714286
Confindr,campylobacter_jejuni,SRR27710526,0.03,170,2,0.3017241379310345,0.18229166666666666,0.2272727272727273
Confindr,campylobacter_jejuni,SRR27710526,0.03,170,3,0.39849624060150374,0.2760416666666667,0.3261538461538462
Confindr,campylobacter_jejuni,SRR27710526,0.03,170,4,0.51875,0.4322916666666667,0.47159090909090906
Confindr,campylobacter_jejuni,SRR27710526,0.03,170,5,0.5668449197860963,0.5520833333333334,0.5593667546174143
Confindr,campylobacter_jejuni,SRR27710526,0.03,170,6,0.616504854368932,0.6614583333333334,0.6381909547738693
Confindr,campylobacter_jejuni,SRR27710526,0.03,170,7,0.6412556053811659,0.7447916666666666,0.689156626506024
Confindr,campylobacter_jejuni,SRR27710526,0.03,170,8,0.6577777777777778,0.7708333333333334,0.709832134292566
Confindr,campylobacter_jejuni,SRR27710526,0.03,170,9,0.6754385964912281,0.8020833333333334,0.7333333333333333
Confindr,ecoli,SRR26036455,0.03,120,2,0.15384615384615385,0.14634146341463414,0.15
Confindr,ecoli,SRR26036455,0.03,120,3,0.2765957446808511,0.3170731707317073,0.29545454545454547
Confindr,ecoli,SRR26036455,0.03,120,4,0.4107142857142857,0.5609756097560976,0.4742268041237114
Confindr,ecoli,SRR26036455,0.03,120,5,0.4482758620689655,0.6341463414634146,0.5252525252525253
Confindr,ecoli,SRR26036455,0.03,120,6,0.5076923076923077,0.8048780487804879,0.6226415094339622
Confindr,ecoli,SRR26036455,0.03,120,7,0.5074626865671642,0.8292682926829268,0.6296296296296297
Confindr,ecoli,SRR26036455,0.03,120,8,0.5303030303030303,0.8536585365853658,0.6542056074766355
Confindr,ecoli,SRR26036455,0.03,120,9,0.5303030303030303,0.8536585365853658,0.6542056074766355
Confindr,ecoli,ERR12533301,0.03,170,10,0.40425531914893614,0.926829268292683,0.562962962962963
Confindr,ecoli,ERR12533301,0.03,170,1,0.13513513513513514,0.24390243902439024,0.17391304347826086
Confindr,ecoli,ERR12533301,0.03,170,2,0.30526315789473685,0.7073170731707317,0.4264705882352941
Confindr,ecoli,ERR12533301,0.03,170,3,0.38144329896907214,0.9024390243902439,0.536231884057971
Confindr,ecoli,ERR12533301,0.03,170,4,0.39361702127659576,0.9024390243902439,0.5481481481481482
Confindr,ecoli,ERR12533301,0.03,170,5,0.3917525773195876,0.926829268292683,0.5507246376811594
Confindr,ecoli,ERR12533301,0.03,170,6,0.38,0.926829268292683,0.5390070921985816
Confindr,ecoli,ERR12533301,0.03,170,7,0.4,0.926829268292683,0.5588235294117647
Confindr,ecoli,ERR12533301,0.03,170,8,0.3877551020408163,0.926829268292683,0.5467625899280575
Confindr,ecoli,ERR12533301,0.03,170,9,0.3917525773195876,0.926829268292683,0.5507246376811594
Confindr,klebsiella_pneumoniae,ERR8958737,0.03,170,10,0.3409090909090909,1.0,0.5084745762711864
Confindr,klebsiella_pneumoniae,ERR8958737,0.03,170,1,0.08571428571428572,0.2,0.12000000000000001
Confindr,klebsiella_pneumoniae,ERR8958737,0.03,170,2,0.21052631578947367,0.5333333333333333,0.3018867924528302
Confindr,klebsiella_pneumoniae,ERR8958737,0.03,170,3,0.23076923076923078,0.6,0.33333333333333337
Confindr,klebsiella_pneumoniae,ERR8958737,0.03,170,4,0.3023255813953488,0.8666666666666667,0.44827586206896547
Confindr,klebsiella_pneumoniae,ERR8958737,0.03,170,5,0.32608695652173914,1.0,0.4918032786885246
Confindr,klebsiella_pneumoniae,ERR8958737,0.03,170,6,0.32608695652173914,1.0,0.4918032786885246
Confindr,klebsiella_pneumoniae,ERR8958737,0.03,170,7,0.32608695652173914,1.0,0.4918032786885246
Confindr,klebsiella_pneumoniae,ERR8958737,0.03,170,8,0.32608695652173914,1.0,0.4918032786885246
Confindr,klebsiella_pneumoniae,ERR8958737,0.03,170,9,0.3333333333333333,1.0,0.5
Confindr,klebsiella_pneumoniae,SRR27348733,0.03,170,10,0.6521739130434783,1.0,0.7894736842105263
Confindr,klebsiella_pneumoniae,SRR27348733,0.03,170,1,0.0,0.0,0.0
Confindr,klebsiella_pneumoniae,SRR27348733,0.03,170,2,0.16666666666666666,0.06666666666666667,0.09523809523809522
Confindr,klebsiella_pneumoniae,SRR27348733,0.03,170,3,0.375,0.2,0.26086956521739135
Confindr,klebsiella_pneumoniae,SRR27348733,0.03,170,4,0.5833333333333334,0.4666666666666667,0.5185185185185186
Confindr,klebsiella_pneumoniae,SRR27348733,0.03,170,5,0.6842105263157895,0.8666666666666667,0.7647058823529413
Confindr,klebsiella_pneumoniae,SRR27348733,0.03,170,6,0.75,1.0,0.8571428571428571
Confindr,klebsiella_pneumoniae,SRR27348733,0.03,170,7,0.75,1.0,0.8571428571428571
Confindr,klebsiella_pneumoniae,SRR27348733,0.03,170,8,0.75,1.0,0.8571428571428571
Confindr,klebsiella_pneumoniae,SRR27348733,0.03,170,9,0.7142857142857143,1.0,0.8333333333333333
Confindr,salmonella_enterica,SRR27136088,0.03,170,10,0.38317757009345793,0.9111111111111111,0.5394736842105263
Confindr,salmonella_enterica,SRR27136088,0.03,170,1,0.04838709677419355,0.06666666666666667,0.056074766355140186
Confindr,salmonella_enterica,SRR27136088,0.03,170,2,0.1891891891891892,0.3111111111111111,0.23529411764705882
Confindr,salmonella_enterica,SRR27136088,0.03,170,3,0.35106382978723405,0.7333333333333333,0.4748201438848921
Confindr,salmonella_enterica,SRR27136088,0.03,170,4,0.3877551020408163,0.8444444444444444,0.5314685314685315
Confindr,salmonella_enterica,SRR27136088,0.03,170,5,0.39215686274509803,0.8888888888888888,0.5442176870748299
Confindr,salmonella_enterica,SRR27136088,0.03,170,6,0.4,0.8888888888888888,0.5517241379310346
Confindr,salmonella_enterica,SRR27136088,0.03,170,7,0.39805825242718446,0.9111111111111111,0.5540540540540541
Confindr,salmonella_enterica,SRR27136088,0.03,170,8,0.38317757009345793,0.9111111111111111,0.5394736842105263
Confindr,salmonella_enterica,SRR27136088,0.03,170,9,0.38317757009345793,0.9111111111111111,0.5394736842105263
Confindr,salmonella_enterica,SRR27755678,0.03,170,10,0.6268656716417911,0.9333333333333333,0.75
Confindr,salmonella_enterica,SRR27755678,0.03,170,1,0.10526315789473684,0.044444444444444446,0.0625
Confindr,salmonella_enterica,SRR27755678,0.03,170,2,0.5813953488372093,0.5555555555555556,0.5681818181818183
Confindr,salmonella_enterica,SRR27755678,0.03,170,3,0.6458333333333334,0.6888888888888889,0.6666666666666667
Confindr,salmonella_enterica,SRR27755678,0.03,170,4,0.7115384615384616,0.8222222222222222,0.7628865979381444
Confindr,salmonella_enterica,SRR27755678,0.03,170,5,0.7017543859649122,0.8888888888888888,0.7843137254901961
Confindr,salmonella_enterica,SRR27755678,0.03,170,6,0.6774193548387096,0.9333333333333333,0.7850467289719625
Confindr,salmonella_enterica,SRR27755678,0.03,170,7,0.6774193548387096,0.9333333333333333,0.7850467289719625
Confindr,salmonella_enterica,SRR27755678,0.03,170,8,0.65625,0.9333333333333333,0.7706422018348624
